date,latitude,longitude,descr_cat_veh,descr_agglo,descr_lum,age,descr_dispo_secu,descr_grav,descr_type_col
12,50.6333,3.06667,21,2,1,43.0,14,1,1
31,45.1667,-0.616667,7,1,1,64.0,11,4,1
34,47.2833,5.0,4,2,2,51.0,1,3,8
22,47.3167,5.01667,21,2,1,38.0,14,1,2
45,48.7667,2.16667,21,1,3,34.0,14,1,2
3,48.0,0.2,21,2,1,58.0,14,1,2
37,49.6333,2.3,21,2,1,90.0,8,1,1
20,48.6,7.75,4,2,1,28.0,4,2,1
42,49.15,2.26667,13,2,4,36.0,11,3,1
18,43.1167,5.93333,21,2,1,43.0,8,2,1
41,43.3167,-0.4,21,2,2,40.0,14,2,1
2,49.7167,3.01667,21,1,1,63.0,14,4,1
11,48.4,7.46667,21,1,1,48.0,14,2,1
49,49.5,0.133333,21,2,2,36.0,14,2,1
23,50.8333,2.0,21,2,1,34.0,14,1,2
23,46.5667,4.9,21,2,1,48.0,14,3,1
36,43.7,1.81667,15,1,1,44.0,11,4,8
27,50.15,2.35,7,2,1,38.0,11,3,4
41,45.7167,4.8,21,2,1,37.0,14,2,1
36,45.5167,5.26667,21,1,1,35.0,14,3,3
52,48.95,-1.2,21,1,1,48.0,14,1,1
25,48.5833,7.75,21,2,1,41.0,14,2,7
37,43.3167,0.7,21,1,3,56.0,14,4,2
29,43.75,3.7,21,1,1,36.0,14,3,3
32,46.7833,-0.833333,13,2,1,49.0,11,3,2
9,44.5333,0.1,21,1,3,65.0,15,4,2
43,50.95,1.83333,4,2,1,27.0,1,1,2
34,47.2167,2.08333,13,2,1,30.0,11,3,1
42,47.8123,3.66223,21,1,1,86.0,14,4,1
43,43.3,-0.366667,13,2,1,34.0,11,2,1
45,47.8,-2.41667,21,1,3,37.0,14,4,1
23,47.2167,-1.55,21,2,1,39.0,1,3,8
13,48.6833,6.2,4,2,1,33.0,5,2,1
7,49.0833,1.48333,21,2,1,38.0,14,1,4
42,45.4,4.36667,21,1,3,67.0,8,4,2
15,45.9333,-0.983333,21,1,1,49.0,14,1,7
17,49.6833,1.33333,21,1,1,80.0,14,3,4
2,49.6487,2.62056,21,1,1,55.0,14,3,2
15,50.4812,2.54778,21,2,1,41.0,14,1,6
36,46.6667,5.56667,7,1,1,37.0,11,4,1
10,48.6333,4.95,5,2,1,37.0,11,3,1
8,48.3667,1.63333,21,1,1,77.0,14,1,1
37,43.9664,4.79584,8,1,1,35.0,11,3,1
2,48.6333,4.95,12,2,4,80.0,11,4,2
2,43.5333,3.45,23,2,2,43.0,15,4,2
51,45.4333,4.4,21,2,2,35.0,14,1,4
6,46.85,3.4,21,1,1,61.0,14,3,6
40,48.5,-2.71667,5,1,1,62.0,11,3,1
31,49.6833,2.55,23,1,1,40.0,14,3,1
34,47.2833,-2.2,21,2,1,100.0,14,1,1
19,49.1667,4.05,7,1,1,41.0,11,3,8
48,48.6667,2.35,24,1,1,47.0,14,1,6
25,44.8333,-0.633333,21,1,1,38.0,14,1,4
24,43.65,3.03333,7,1,1,56.0,11,4,2
12,43.8333,4.35,21,1,1,41.0,14,2,4
2,46.5167,4.6,21,1,3,35.0,14,4,8
49,49.1333,6.16667,13,2,2,60.0,5,4,2
12,45.4,3.61667,5,1,1,39.0,11,3,3
49,46.6,1.81667,7,1,1,44.0,11,3,4
43,45.6667,4.9,10,2,2,64.0,14,1,3
14,50.6333,3.06667,17,1,1,47.0,14,1,7
34,43.7,0.483333,21,1,1,39.0,14,4,3
27,48.4333,1.46667,4,2,1,27.0,5,2,3
28,45.6333,-1.03333,21,2,2,51.0,8,2,8
44,45.7833,3.08333,21,2,1,41.0,14,2,1
42,44.6,-0.933333,21,1,3,34.0,14,3,8
51,48.7333,7.05,21,2,1,69.0,14,2,6
33,47.5167,4.1,21,1,1,46.0,14,2,8
34,50.6,3.1,17,1,1,58.0,14,1,2
50,47.8667,1.53333,21,1,1,57.0,14,3,1
26,47.35,6.53333,21,1,1,98.0,14,4,8
22,46.5833,0.333333,12,2,1,61.0,11,2,2
22,47.9167,1.31667,21,1,1,34.0,14,4,3
33,50.7,3.16667,21,1,1,50.0,8,1,2
6,44.8333,-0.766667,21,1,4,33.0,14,3,2
19,45.1333,5.71667,4,2,1,42.0,11,4,1
35,45.1167,5.31667,21,1,1,53.0,14,3,3
40,43.9833,4.21667,21,1,1,101.0,14,1,1
11,50.7,3.16667,5,1,4,34.0,4,3,1
36,43.3583,-1.7,1,1,1,57.0,14,1,3
29,48.0833,-1.68333,10,1,1,45.0,14,1,4
50,49.8667,1.06667,2,2,2,57.0,14,1,6
45,48.8,2.13333,21,1,2,72.0,14,1,7
33,48.6333,2.28333,21,1,1,48.0,14,2,2
49,49.65,-1.65,21,2,2,16.0,12,2,1
26,49.1,5.9,7,1,1,62.0,11,4,8
34,50.95,2.38333,7,1,1,61.0,11,4,2
14,48.5333,2.66667,5,2,1,32.0,11,2,1
38,44.0167,1.35,23,1,3,34.0,14,4,2
20,48.3,-0.616667,7,1,1,35.0,11,4,3
32,43.2333,-0.383333,7,1,1,37.0,11,4,1
40,44.0833,4.15,7,1,1,61.0,11,4,3
29,45.6667,5.08333,10,2,1,61.0,14,3,8
40,45.4833,6.53333,5,2,2,37.0,11,3,3
43,48.5333,2.75,21,1,1,47.0,14,2,4
49,45.7333,4.8,21,2,5,57.0,14,2,1
42,50.7167,3.15,21,2,2,54.0,1,1,2
45,46.4789,0.779723,21,1,1,61.0,14,4,8
51,50.45,2.9,5,2,5,32.0,4,2,1
21,43.1,5.88333,21,2,1,36.0,14,2,3
44,47.8117,5.19862,21,1,3,42.0,8,4,2
8,43.0833,0.583333,21,2,2,76.0,14,2,2
32,50.4333,2.83333,21,2,1,34.0,14,1,6
5,49.7667,2.48333,24,1,3,65.0,14,1,3
22,45.65,-0.5,25,2,1,34.0,15,3,2
33,48.4833,3.66667,4,1,1,22.0,11,3,4
49,47.65,-0.433333,21,1,1,49.0,14,2,1
19,49.1833,-0.35,21,2,4,39.0,14,1,1
27,47.85,-2.71667,21,1,1,38.0,14,3,2
27,45.842,4.83528,8,2,2,52.0,11,3,8
24,50.6333,3.06667,5,2,1,36.0,11,2,2
28,43.6,1.43333,21,2,2,58.0,14,1,1
32,47.3434,5.01917,21,2,1,40.0,14,2,1
30,48.1333,5.7,21,1,1,82.0,14,1,1
41,43.6167,-0.566667,7,1,1,40.0,11,4,2
16,48.6833,6.2,21,2,1,34.0,14,1,1
44,48.9833,2.1,21,2,1,23.0,14,1,1
34,47.1167,5.36667,21,1,3,61.0,14,2,4
49,50.6333,3.06667,21,2,1,48.0,14,1,2
44,48.3167,2.7,21,1,1,64.0,14,3,2
33,47.8167,-3.63333,7,1,1,66.0,11,3,1
18,49.3167,-1.53333,21,1,1,90.0,14,3,6
43,46.2162,4.25334,21,1,1,50.0,14,4,2
40,44.0833,-0.716667,21,1,1,90.0,14,4,8
30,43.8333,4.35,7,2,1,47.0,11,3,2
45,43.9167,4.51667,7,1,1,52.0,11,4,1
13,47.75,7.33333,21,2,2,42.0,14,2,1
45,48.95,1.81667,21,2,1,53.0,14,2,7
36,44.0333,3.73333,21,1,3,41.0,14,3,8
46,48.0833,-1.68333,21,2,2,42.0,14,2,2
31,47.75,-3.36667,21,2,2,33.0,14,2,1
19,49.0333,1.55,7,1,1,37.0,11,4,3
29,43.6167,-1.25,21,1,3,39.0,15,4,2
4,44.8833,1.21667,21,1,1,46.0,8,3,2
37,48.9833,2.1,4,2,1,57.0,4,2,4
26,48.8667,1.8,23,1,1,39.0,14,1,6
17,50.6333,2.71667,5,2,1,36.0,11,3,1
3,46.6667,-1.43333,21,2,1,64.0,14,1,8
17,47.2167,-0.183333,21,1,1,48.0,14,2,4
29,48.3833,4.2,7,1,1,64.0,11,3,8
26,45.9,0.783333,21,1,1,32.0,14,3,2
34,47.9167,6.48333,21,1,3,55.0,14,1,6
39,44.9917,-0.441667,21,1,1,62.0,14,2,7
11,45.7667,4.88333,5,2,4,35.0,11,2,2
36,46.0367,4.06889,4,2,1,93.0,1,3,1
5,50.7667,2.71667,13,2,1,29.0,11,3,3
19,44.8333,-0.633333,15,2,1,44.0,11,3,4
37,45.7833,3.08333,21,2,1,47.0,8,1,2
44,48.2833,4.05,21,1,1,33.0,15,1,2
21,47.8833,0.816667,21,1,1,76.0,14,2,3
46,49.15,0.233333,5,2,1,29.0,11,1,2
20,49.1333,6.2,21,2,1,43.0,14,1,6
11,43.6,3.88333,21,2,1,23.0,14,2,1
39,45.0167,5.3,13,2,1,30.0,11,1,1
14,46.2917,-0.283333,21,2,1,59.0,14,1,1
2,44.8333,-0.633333,21,2,2,61.0,14,3,4
19,48.7667,2.03333,21,1,3,36.0,14,2,2
41,48.0833,-1.68333,21,2,1,50.0,8,1,2
21,49.5,0.133333,21,2,1,54.0,14,1,2
24,45.1333,5.71667,4,2,1,87.0,1,4,1
11,50.7167,2.66667,21,1,3,34.0,8,3,2
26,46.0367,4.06889,21,2,1,52.0,14,1,4
38,49.15,4.16667,5,2,1,66.0,11,3,8
10,47.9167,1.9,21,2,1,40.0,8,1,1
52,48.8333,-1.6,21,1,1,63.0,14,2,8
18,43.3667,6.56667,7,1,1,41.0,11,3,4
12,49.0167,1.15,21,2,2,55.0,14,2,6
47,49.3333,6.05,21,2,1,60.0,14,2,4
43,50.4333,2.83333,21,1,3,80.0,14,2,7
43,50.4,2.21667,21,1,3,67.0,14,4,2
35,43.4167,1.11667,21,1,1,72.0,14,3,2
16,49.4833,1.65,21,1,1,33.0,14,4,3
26,44.2,3.18333,7,1,1,60.0,11,2,1
10,49.25,4.03333,4,2,1,35.0,5,3,1
42,47.6667,1.46667,21,1,1,47.0,14,4,2
3,47.2167,-1.55,7,2,2,46.0,11,3,1
29,43.6833,-1.23333,17,1,3,52.0,14,3,4
47,43.5167,1.2,5,1,3,38.0,11,4,3
46,46.9667,-0.216667,21,2,2,67.0,14,2,1
20,45.1333,-0.483333,17,1,1,45.0,14,4,2
38,48.55,3.91667,23,1,1,61.0,14,3,3
4,45.3667,5.58333,21,1,2,44.0,14,4,2
8,43.6167,1.08333,21,1,3,46.0,14,1,1
6,45.7833,3.08333,21,2,2,38.0,14,1,2
9,49.3833,1.1,21,2,1,43.0,14,1,2
1,49.3667,1.93333,21,1,1,39.0,14,4,2
47,49.2833,1.0,5,2,2,32.0,11,2,1
44,49.0,1.9,21,2,2,55.0,14,3,2
6,47.3333,-0.066667,5,1,1,62.0,11,4,4
41,43.3,-0.366667,21,2,1,75.0,14,2,1
21,43.6,1.43333,21,2,2,32.0,14,2,1
2,48.5667,2.5,21,1,1,69.0,8,3,6
15,48.9333,2.61667,7,2,2,38.0,4,2,1
2,49.5,0.416667,7,1,1,37.0,11,4,1
29,46.1167,6.03333,23,1,3,37.0,14,4,2
44,47.85,5.71667,21,1,1,68.0,14,2,3
10,43.1,5.88333,13,2,1,59.0,11,2,1
43,45.6667,4.78333,21,1,4,44.0,14,3,1
20,49.1833,-0.35,21,2,1,51.0,14,1,1
14,48.6167,7.5,23,1,4,64.0,14,3,3
6,43.6,1.43333,7,2,2,55.0,11,2,4
31,46.9667,-1.43333,13,2,2,30.0,11,3,3
39,47.35,0.666667,21,2,1,87.0,14,1,1
38,45.3667,5.58333,21,1,1,75.0,14,2,1
34,48.7167,6.16667,21,1,1,71.0,14,3,3
25,46.0667,4.71667,23,1,3,63.0,14,2,4
12,44.3167,3.06667,21,2,1,76.0,14,1,6
50,50.6333,3.06667,13,2,1,32.0,11,2,2
46,47.9167,1.9,9,2,1,54.0,14,1,7
25,43.1833,3.0,13,2,1,29.0,11,2,1
44,50.35,3.53333,21,2,1,101.0,14,1,2
48,47.3167,5.01667,21,2,4,46.0,14,2,1
34,45.25,0.783333,7,1,3,37.0,11,4,1
44,45.05,5.05,21,2,1,43.0,14,2,7
7,45.7833,3.08333,21,2,1,33.0,8,2,2
32,46.9833,3.16667,21,2,1,41.0,3,1,8
7,44.95,5.76667,21,1,1,69.0,14,3,3
14,49.5,0.366667,21,1,3,38.0,14,1,6
7,50.3333,3.43333,21,2,2,50.0,14,4,2
23,43.55,6.23333,7,1,1,44.0,11,4,8
41,48.4667,1.48333,21,1,1,88.0,14,2,1
3,48.6833,2.66667,21,1,2,41.0,14,1,1
46,44.1,-0.283333,21,1,1,69.0,14,4,6
53,45.9333,-0.983333,21,2,2,33.0,14,1,1
33,47.6333,-2.66667,7,1,1,77.0,11,3,6
39,44.0167,1.35,21,2,1,42.0,14,1,2
19,47.9333,2.26667,21,1,1,39.0,14,2,6
48,44.6333,0.75,21,1,1,72.0,15,4,3
46,48.6833,5.71667,4,2,1,102.0,5,4,4
23,48.0833,4.23333,21,1,1,35.0,14,3,2
19,49.1598,5.38278,13,2,2,54.0,11,2,3
42,49.5667,3.05,21,1,1,69.0,15,4,3
25,44.9333,4.9,21,2,1,35.0,14,2,1
37,44.7333,-0.683333,21,1,1,20.0,14,1,7
4,46.7833,0.366667,21,1,3,47.0,8,4,2
29,47.9333,-2.4,7,1,1,47.0,11,4,1
21,43.4,5.93333,7,1,1,53.0,11,4,8
2,48.8,2.13333,21,2,1,49.0,14,2,1
23,48.8333,2.66667,23,1,4,59.0,14,1,7
24,48.4,0.016667,21,1,1,34.0,8,4,3
29,45.7833,3.08333,13,2,1,55.0,11,2,2
41,48.3667,0.4,21,1,1,75.0,14,4,8
18,45.8833,1.75,23,1,3,80.0,8,4,8
6,48.65,0.766667,23,1,1,61.0,14,2,3
9,48.6833,6.21667,21,2,1,38.0,14,2,1
3,43.5667,3.9,21,1,3,63.0,15,3,2
38,47.35,2.48333,21,1,1,44.0,14,2,1
14,43.2333,0.083333,1,2,1,51.0,14,1,2
25,48.0167,-4.21667,21,1,1,43.0,14,3,3
23,48.15,-1.68333,21,2,1,89.0,14,2,6
32,43.9333,0.616667,21,1,2,46.0,14,3,3
2,49.0667,2.2,21,1,3,40.0,14,1,1
48,48.5667,2.81667,21,1,3,77.0,14,4,3
3,48.9833,2.2,23,2,1,59.0,14,1,3
33,49.3333,-0.6,23,2,1,69.0,14,1,6
9,48.8,7.03333,9,1,1,66.0,14,1,1
41,48.25,7.6,4,2,1,26.0,5,3,1
25,48.7833,-0.016667,21,1,1,56.0,14,1,6
34,48.0,-1.85,23,1,4,40.0,14,1,1
33,43.6,1.43333,4,2,1,57.0,11,2,1
37,48.8833,2.11667,5,2,1,47.0,11,3,1
13,49.1833,2.41667,21,2,1,51.0,14,2,4
45,50.6333,2.63333,4,1,3,53.0,13,3,4
12,48.1667,-3.3,21,1,3,34.0,14,3,2
40,49.55,0.466667,7,1,1,40.0,11,4,1
49,46.8667,-1.01667,21,1,1,40.0,14,4,6
9,49.1833,6.9,5,2,1,30.0,11,2,1
30,43.5323,3.86084,7,1,1,39.0,11,4,3
24,43.0167,3.05,21,2,1,74.0,15,3,1
45,48.9833,2.0,21,1,2,42.0,8,4,2
29,45.7833,3.08333,21,2,1,24.0,14,2,2
26,48.05,-4.43333,21,1,1,88.0,14,4,2
40,48.7333,1.36667,21,2,4,70.0,14,1,2
31,45.7833,3.08333,21,2,2,36.0,8,2,2
37,48.9,2.11667,7,2,2,36.0,11,4,2
53,48.8167,3.03333,21,2,3,42.0,14,1,4
44,47.45,5.58333,21,2,2,36.0,15,4,4
45,43.3,-0.366667,21,2,1,83.0,14,2,7
32,49.5167,-1.81667,21,1,1,58.0,14,3,1
3,45.7833,3.08333,21,2,2,51.0,8,1,2
43,47.9667,-3.83333,21,1,1,44.0,14,4,2
7,49.25,2.58333,7,2,1,66.0,11,3,3
15,49.25,4.03333,7,2,1,45.0,11,2,1
2,47.55,-0.416667,21,1,1,71.0,14,3,3
45,48.7523,0.688889,21,1,3,93.0,14,4,3
19,45.0667,3.86667,21,1,3,79.0,14,3,2
50,45.7833,-0.066667,13,2,1,30.0,11,3,1
34,49.0333,3.06667,21,1,1,50.0,14,2,6
21,48.1833,3.1,21,1,1,91.0,14,1,1
3,45.7833,4.46667,21,1,1,51.0,15,4,2
15,48.7833,-0.016667,21,1,3,38.0,14,4,8
41,48.0,2.75,21,2,1,60.0,14,2,1
40,48.1833,2.73333,10,2,4,34.0,14,1,8
2,49.0667,2.2,21,1,3,21.0,14,3,1
1,47.4833,-0.683333,7,1,1,66.0,11,4,8
53,50.4333,2.93333,21,2,1,77.0,14,1,2
21,49.3167,1.08333,21,2,1,54.0,2,3,8
36,47.4667,7.31667,12,1,4,58.0,5,4,2
30,47.75,-3.36667,21,2,1,44.0,14,1,1
23,47.2167,-1.55,8,2,2,53.0,11,4,2
18,45.4167,4.68333,21,2,1,94.0,14,1,3
14,48.6,2.2,21,1,1,76.0,14,1,4
30,48.5833,4.5,21,1,4,43.0,15,4,8
18,49.0,2.36667,21,2,1,78.0,14,1,6
49,45.75,4.96667,21,1,3,35.0,14,3,2
51,48.0833,-1.68333,21,2,2,39.0,14,2,4
43,46.0333,4.56667,21,1,3,61.0,14,3,2
28,47.7667,-3.01667,5,2,1,29.0,11,3,3
33,43.1167,5.93333,21,2,2,37.0,14,3,1
38,47.2167,-1.55,13,2,1,41.0,11,2,1
44,48.3333,-2.03333,21,2,1,45.0,14,2,1
50,49.8106,1.51972,21,1,3,39.0,14,1,3
41,45.6833,4.88333,5,2,1,42.0,11,2,1
20,43.2333,0.00166667,17,1,1,45.0,14,1,2
22,46.4833,0.316667,4,1,1,72.0,11,4,3
44,43.8333,0.666667,23,2,1,60.0,14,1,4
28,47.2833,5.0,21,2,1,43.0,14,2,4
43,49.5,2.61667,7,1,3,67.0,11,3,4
23,45.5667,4.85,23,1,1,53.0,14,1,6
53,47.5509,3.18417,21,1,3,55.0,14,4,3
44,43.45,5.86667,21,1,1,33.0,14,3,4
22,45.7833,3.08333,5,2,2,48.0,11,2,8
48,47.5833,1.38333,21,1,3,67.0,14,3,3
27,44.9833,5.1,23,1,1,61.0,14,2,1
19,48.8667,2.71667,7,2,4,62.0,11,4,8
34,48.4167,3.9,21,1,1,73.0,14,4,2
46,49.0167,6.4,21,2,1,58.0,14,3,6
9,50.3167,3.43333,7,1,3,57.0,4,4,1
5,45.85,1.13333,15,2,1,91.0,11,4,8
40,49.3589,6.18862,21,2,1,19.0,12,2,4
36,45.7667,4.88333,21,2,2,36.0,14,2,2
27,50.1,3.85,7,2,1,47.0,11,4,1
47,47.8167,-1.95,21,1,3,51.0,8,4,2
37,49.3333,0.1,21,2,1,38.0,14,2,1
43,42.8328,2.91889,23,1,1,55.0,14,1,4
12,48.7,2.41667,13,2,4,31.0,11,2,3
41,44.85,-0.533333,21,2,1,69.0,8,2,6
38,43.2333,0.00166667,21,1,2,35.0,14,3,2
9,48.0,0.2,5,2,2,30.0,11,2,1
35,45.75,6.58333,7,1,1,62.0,11,4,3
51,43.4333,-1.58333,5,2,3,30.0,11,2,1
37,44.8333,-0.633333,7,1,1,36.0,11,2,1
46,43.6,1.43333,21,2,1,58.0,14,1,1
32,48.0333,2.8,4,1,1,76.0,2,4,6
12,50.0667,4.16667,21,1,3,39.0,15,4,8
24,45.7167,4.8,8,2,1,28.0,2,3,1
35,43.2667,2.88333,21,1,3,37.0,14,2,3
18,45.7833,3.08333,13,2,1,30.0,4,2,2
51,48.6667,7.71667,21,1,1,65.0,14,1,2
35,50.2833,2.85,5,2,1,38.0,5,4,3
48,49.1167,0.466667,23,1,3,70.0,14,3,2
10,45.6167,4.08333,21,2,4,31.0,14,1,1
14,42.4333,2.56667,21,1,3,42.0,14,4,3
39,50.4333,2.83333,5,2,2,39.0,11,3,1
22,46.5833,0.333333,13,2,1,38.0,11,1,1
46,49.05,1.16667,21,2,2,76.0,14,1,7
30,50.6667,3.15,21,1,1,36.0,14,2,4
13,48.5333,-2.78333,21,2,1,92.0,14,1,4
24,48.3614,6.16667,7,1,1,54.0,11,4,3
47,42.6833,2.88333,21,1,3,36.0,14,2,7
34,49.25,6.08333,21,2,2,33.0,8,1,3
3,50.3333,3.43333,21,1,3,70.0,14,2,2
14,49.9167,2.5,21,1,3,44.0,8,4,2
26,49.7,0.533333,23,1,3,40.0,15,4,8
32,43.3,-0.366667,21,2,2,55.0,14,2,1
46,45.6667,4.85,21,1,2,38.0,14,2,4
2,43.4333,0.583333,21,1,1,34.0,14,3,3
2,49.6167,-1.25,13,1,1,89.0,14,3,1
31,48.35,-1.2,13,2,1,33.0,11,2,2
37,44.6667,0.4,21,1,1,63.0,14,3,1
25,47.1667,2.05,7,2,1,45.0,11,3,4
22,47.7167,-1.85,12,1,1,77.0,11,4,2
4,48.0,0.2,21,2,2,76.0,14,3,1
17,43.1333,5.98333,8,2,4,45.0,5,3,1
24,45.6167,4.81667,21,1,1,55.0,14,2,1
30,49.3667,-1.7,25,1,1,53.0,15,3,2
16,47.3167,5.01667,21,2,1,46.0,14,1,7
21,43.6833,-0.866667,8,1,1,31.0,11,3,2
51,49.1833,0.883333,13,1,3,30.0,11,4,3
14,49.8667,2.9,21,1,1,89.0,14,4,6
42,43.55,5.25,21,1,1,64.0,15,4,2
15,48.9833,1.71667,5,2,1,32.0,11,3,6
31,46.7333,1.55,21,2,2,32.0,14,1,1
5,49.0,1.91667,21,2,4,57.0,14,2,1
43,43.0934,5.83945,21,2,2,73.0,14,1,3
14,45.4667,0.433333,21,1,1,55.0,15,4,8
24,48.1981,3.28389,7,2,1,70.0,11,3,2
9,49.2833,-0.005,21,1,1,63.0,14,2,1
4,48.1167,5.13333,21,2,1,44.0,14,2,1
25,45.6333,4.86667,7,1,1,49.0,11,4,3
17,48.6333,4.95,23,1,1,51.0,1,2,4
44,48.5667,2.5,21,1,1,46.0,14,2,4
32,47.8667,1.9,21,1,3,20.0,12,4,4
20,48.4,3.11667,21,1,4,42.0,14,4,8
38,46.1167,6.33333,21,1,4,67.0,14,2,3
34,48.45,4.36667,5,1,1,30.0,11,3,4
6,49.8833,2.56667,21,1,1,36.0,15,4,2
41,43.6,1.43333,21,1,2,60.0,14,2,6
15,46.5,-1.78333,4,2,2,32.0,1,3,1
6,45.4333,4.4,13,2,2,42.0,11,4,1
48,48.5833,-3.83333,21,2,1,91.0,14,2,3
11,49.65,-1.65,21,2,1,48.0,14,2,4
8,49.6509,2.04917,13,2,1,32.0,11,3,6
36,45.4,4.26667,21,2,2,41.0,15,4,2
10,43.4017,0.199444,4,1,1,69.0,11,4,6
29,47.9,3.6,21,1,3,37.0,14,3,8
40,47.1833,-1.68333,21,1,1,71.0,8,4,3
3,43.6167,-0.566667,21,1,1,58.0,14,3,3
36,47.2667,4.98333,21,2,1,48.0,14,2,4
31,45.4833,3.9,5,1,1,30.0,11,2,8
45,49.2833,1.03333,5,2,2,46.0,11,3,8
8,48.9667,-1.16667,21,1,3,40.0,14,1,3
32,49.5833,2.78333,21,1,3,39.0,14,2,6
38,48.2333,3.26667,21,2,1,41.0,14,1,1
14,46.2167,-0.133333,5,2,1,31.0,11,3,3
28,49.5667,2.3,21,2,1,66.0,14,3,3
6,43.6,3.88333,21,2,5,66.0,14,1,2
44,48.25,7.4,21,1,3,63.0,14,2,6
41,45.7,4.86667,21,2,1,37.0,15,4,1
16,48.65,-2.01667,4,2,1,29.0,5,2,1
32,44.7,5.18333,21,1,1,90.0,14,1,1
21,49.4167,2.83333,21,2,1,64.0,14,1,1
23,50.4,2.86667,7,2,1,47.0,11,4,8
37,44.0833,4.08333,21,2,1,67.0,14,2,4
47,45.3,5.63333,21,1,2,58.0,14,3,2
20,48.5833,7.75,21,1,1,44.0,14,2,7
6,49.2667,3.83333,21,1,3,65.0,14,4,6
2,45.6917,4.93333,21,2,1,46.0,8,2,7
10,48.6833,-0.066667,21,1,1,68.0,14,3,1
26,43.6,1.43333,8,2,2,32.0,5,2,1
28,48.7667,2.06667,21,2,1,57.0,14,2,1
25,48.75,7.65,21,1,1,42.0,14,1,4
48,48.5167,4.1,21,1,3,34.0,14,3,3
30,49.15,4.08333,21,1,1,63.0,14,4,8
48,46.0367,4.06889,21,2,2,85.0,14,1,1
47,48.8167,1.95,13,2,1,33.0,11,2,1
29,48.6259,7.30417,7,1,1,60.0,11,4,3
21,48.4,2.7,21,1,1,70.0,14,3,2
34,50.6667,3.23333,13,1,1,51.0,4,3,2
4,43.6,3.88333,13,2,1,32.0,4,2,1
47,43.8333,4.35,7,2,1,38.0,11,2,1
19,45.4833,5.58333,21,2,1,91.0,14,3,3
33,48.8667,1.8,10,1,1,62.0,14,1,3
34,48.95,2.03333,4,2,4,29.0,5,3,1
25,50.4167,2.93333,21,2,1,77.0,14,1,6
7,49.0167,2.6,21,1,1,41.0,14,4,6
36,44.8333,-0.633333,21,2,1,48.0,14,1,3
22,44.8333,-0.633333,13,2,1,31.0,4,2,1
41,48.5833,7.75,1,2,1,62.0,14,1,4
3,48.2333,6.55,21,2,1,33.0,14,3,3
2,45.6333,5.11667,21,1,1,49.0,14,2,3
39,44.7333,5.03333,13,2,1,31.0,5,1,2
23,45.8667,6.13333,21,2,1,47.0,14,1,7
41,50.6333,3.06667,21,2,2,72.0,14,2,4
9,45.6167,4.81667,23,1,3,51.0,14,1,1
49,46.7236,2.50555,21,2,2,57.0,14,3,3
37,48.0,0.2,5,2,2,39.0,11,3,1
20,43.6,1.43333,21,2,2,62.0,14,2,1
28,47.1333,6.58333,21,1,3,41.0,15,3,8
34,41.8714,8.96362,23,2,5,41.0,14,2,1
48,47.3167,5.01667,7,2,2,65.0,11,2,4
43,49.2667,1.88333,21,1,1,69.0,14,3,6
22,44.2303,1.06583,21,1,1,95.0,14,3,1
41,49.75,0.366667,21,2,1,35.0,14,1,3
14,49.3667,6.16667,21,2,1,59.0,14,1,8
5,48.8,3.2,21,2,4,43.0,15,1,4
47,48.05,6.58333,21,2,3,46.0,14,2,1
33,49.5167,0.55,5,1,1,32.0,11,4,4
32,45.6,4.83333,21,1,1,76.0,14,2,2
19,48.2667,-0.633333,7,1,4,42.0,11,3,1
22,43.6,1.43333,17,2,1,50.0,14,2,1
28,49.15,-0.25,7,1,1,44.0,11,3,1
18,45.2,6.71667,7,1,1,55.0,11,3,8
7,43.6,3.88333,7,2,1,65.0,11,2,1
45,49.3,0.183333,4,1,1,81.0,11,2,6
32,45.9333,-0.983333,21,2,1,37.0,14,2,1
4,46.8667,6.21667,10,2,1,66.0,14,1,2
29,45.9833,4.38333,21,1,4,41.0,14,2,1
25,47.8833,7.31667,21,2,2,39.0,14,4,2
14,48.9583,4.36667,21,1,1,90.0,14,4,1
42,47.2333,6.36667,16,2,1,55.0,14,1,3
16,47.75,-3.36667,5,2,1,36.0,11,2,1
37,48.3667,3.9,8,2,3,32.0,11,4,3
7,48.3,-2.0,21,1,1,103.0,14,4,3
40,49.4333,1.03333,7,2,1,35.0,11,3,1
50,49.1333,6.23333,21,1,5,70.0,14,3,7
5,43.2833,2.23333,21,1,1,74.0,14,4,2
34,49.6,-1.3,13,2,1,37.0,11,4,8
34,48.4833,4.48333,21,1,1,26.0,14,2,2
39,48.6167,2.31667,21,2,1,41.0,14,1,1
29,49.0167,2.25,23,2,1,37.0,8,2,4
19,48.5833,2.66667,10,1,1,70.0,15,4,2
27,49.4333,1.03333,21,2,1,73.0,14,1,2
16,47.6142,6.37389,4,2,1,67.0,11,3,3
28,46.1667,-1.15,13,2,1,34.0,11,2,8
45,48.6333,2.76667,21,1,1,39.0,14,4,3
43,47.1833,-1.18333,21,1,3,33.0,14,3,2
42,43.1167,5.93333,21,2,2,37.0,14,2,2
30,50.7167,3.15,21,2,1,72.0,14,1,1
38,50.6333,3.06667,7,2,1,41.0,11,4,2
49,49.4667,5.76667,21,1,3,51.0,14,3,8
32,48.9333,1.73333,21,1,1,50.0,14,3,2
32,48.5833,7.75,21,1,3,52.0,14,3,8
48,47.3,4.93333,5,1,3,88.0,11,4,4
